b1_1           b1_2           b1_3           b1_4           b1_5           b1_6           b1_7           b1_8           b1_9           b1_10          a1             c1             b2_1           b2_2           b2_3           b2_4           b2_5           b2_6           b2_7           b2_8           b2_9           b2_10          a2             c2             Y1_gamma1      Y1_gamma2      LogPost        k1_1           k2_1           ktype1_1       ktype2_1       k1_2           k2_2           ktype1_2       ktype2_2       k1_3           k2_3           ktype1_3       ktype2_3       k1_4           k2_4           ktype1_4       ktype2_4       k1_5           k2_5           ktype1_5       ktype2_5       k1_6           k2_6           ktype1_6       ktype2_6       k1_7           k2_7           ktype1_7       ktype2_7       k1_8           k2_8           ktype1_8       ktype2_8       k1_9           k2_9           ktype1_9       ktype2_9       
  -0.232565E+01  -0.257107E+01  -0.183310E+01  -0.271798E+01  -0.249920E+01  -0.233515E+01  -0.263997E+01  -0.222992E+01  -0.231520E+01  -0.204610E+01   0.133071E+03   0.166573E+01   0.559140E+00   0.722223E+00   0.788177E+00   0.737931E+00   0.115596E+01   0.119885E+01   0.133139E+01   0.127950E+01   0.125729E+01   0.196179E+01   0.166067E+03   0.166310E+01   0.797475E+00   0.110480E-02  -0.137397E+04  -0.257107E+01   0.722223E+00   0.000000E+00   0.000000E+00  -0.183310E+01   0.788177E+00   0.000000E+00   0.000000E+00  -0.271798E+01   0.737931E+00   0.000000E+00   0.000000E+00  -0.249920E+01   0.115596E+01   0.000000E+00   0.000000E+00  -0.233515E+01   0.119885E+01   0.000000E+00   0.000000E+00  -0.263997E+01   0.133139E+01   0.000000E+00   0.000000E+00  -0.222992E+01   0.127950E+01   0.000000E+00   0.000000E+00  -0.231520E+01   0.125729E+01   0.000000E+00   0.000000E+00  -0.204610E+01   0.196179E+01   0.000000E+00   0.000000E+00
  -0.239829E+01  -0.254579E+01  -0.183413E+01  -0.264345E+01  -0.240673E+01  -0.247518E+01  -0.243222E+01  -0.222992E+01  -0.230797E+01  -0.193755E+01   0.132457E+03   0.167172E+01   0.599588E+00   0.587435E+00   0.765930E+00   0.297034E+00   0.650923E+00   0.101624E+01   0.129010E+01   0.126020E+01   0.110687E+01   0.131834E+01   0.159338E+03   0.165778E+01   0.362693E+01   0.244731E-02  -0.136930E+04  -0.254579E+01   0.587435E+00   0.000000E+00   0.000000E+00  -0.183413E+01   0.765930E+00   0.000000E+00   0.000000E+00  -0.264345E+01   0.297034E+00   0.000000E+00   0.000000E+00  -0.240673E+01   0.650923E+00   0.000000E+00   0.000000E+00  -0.247518E+01   0.101624E+01   0.000000E+00   0.000000E+00  -0.243222E+01   0.129010E+01   0.000000E+00   0.000000E+00  -0.222992E+01   0.126020E+01   0.000000E+00   0.000000E+00  -0.230797E+01   0.110687E+01   0.000000E+00   0.000000E+00  -0.193755E+01   0.131834E+01   0.000000E+00   0.000000E+00
  -0.213703E+01  -0.257823E+01  -0.190476E+01  -0.270791E+01  -0.251869E+01  -0.231118E+01  -0.259933E+01  -0.223606E+01  -0.236687E+01  -0.198776E+01   0.129142E+03   0.167867E+01   0.253114E+00   0.354040E+00   0.856030E+00   0.643815E+00   0.771582E+00   0.104608E+01   0.111038E+01   0.116083E+01   0.116158E+01   0.136166E+01   0.161487E+03   0.162822E+01   0.362693E+01   0.244163E-02  -0.136488E+04  -0.257823E+01   0.354040E+00   0.000000E+00   0.000000E+00  -0.190476E+01   0.856030E+00   0.000000E+00   0.000000E+00  -0.270791E+01   0.643815E+00   0.000000E+00   0.000000E+00  -0.251869E+01   0.771582E+00   0.000000E+00   0.000000E+00  -0.231118E+01   0.104608E+01   0.000000E+00   0.000000E+00  -0.259933E+01   0.111038E+01   0.000000E+00   0.000000E+00  -0.223606E+01   0.116083E+01   0.000000E+00   0.000000E+00  -0.236687E+01   0.116158E+01   0.000000E+00   0.000000E+00  -0.198776E+01   0.136166E+01   0.000000E+00   0.000000E+00
  -0.199561E+01  -0.257734E+01  -0.186623E+01  -0.269782E+01  -0.245244E+01  -0.249036E+01  -0.237874E+01  -0.222893E+01  -0.233292E+01  -0.198776E+01   0.130733E+03   0.167154E+01   0.105741E+01   0.577174E+00   0.101620E+01   0.756211E+00   0.767375E+00   0.125916E+01   0.940811E+00   0.114431E+01   0.123216E+01   0.141679E+01   0.167001E+03   0.165217E+01   0.718928E+01   0.684340E-03  -0.136717E+04  -0.257734E+01   0.577174E+00   0.000000E+00   0.000000E+00  -0.186623E+01   0.101620E+01   0.000000E+00   0.000000E+00  -0.269782E+01   0.756211E+00   0.000000E+00   0.000000E+00  -0.245244E+01   0.767375E+00   0.000000E+00   0.000000E+00  -0.249036E+01   0.125916E+01   0.000000E+00   0.000000E+00  -0.237874E+01   0.940811E+00   0.000000E+00   0.000000E+00  -0.222893E+01   0.114431E+01   0.000000E+00   0.000000E+00  -0.233292E+01   0.123216E+01   0.000000E+00   0.000000E+00  -0.198776E+01   0.141679E+01   0.000000E+00   0.000000E+00
  -0.201651E+01  -0.267282E+01  -0.196069E+01  -0.268010E+01  -0.245598E+01  -0.236033E+01  -0.238923E+01  -0.221293E+01  -0.235138E+01  -0.199970E+01   0.131581E+03   0.166825E+01   0.826254E+00   0.291262E+00   0.898316E+00   0.782029E+00   0.935854E+00   0.117984E+01   0.124460E+01   0.114720E+01   0.123181E+01   0.149195E+01   0.161258E+03   0.164972E+01   0.248857E+01   0.240403E-02  -0.136443E+04  -0.267282E+01   0.291262E+00   0.000000E+00   0.000000E+00  -0.196069E+01   0.898316E+00   0.000000E+00   0.000000E+00  -0.268010E+01   0.782029E+00   0.000000E+00   0.000000E+00  -0.245598E+01   0.935854E+00   0.000000E+00   0.000000E+00  -0.236033E+01   0.117984E+01   0.000000E+00   0.000000E+00  -0.238923E+01   0.124460E+01   0.000000E+00   0.000000E+00  -0.221293E+01   0.114720E+01   0.000000E+00   0.000000E+00  -0.235138E+01   0.123181E+01   0.000000E+00   0.000000E+00  -0.199970E+01   0.149195E+01   0.000000E+00   0.000000E+00
  -0.345976E+01  -0.278179E+01  -0.188938E+01  -0.268458E+01  -0.241493E+01  -0.230539E+01  -0.247015E+01  -0.221293E+01  -0.235362E+01  -0.204493E+01   0.133786E+03   0.166092E+01   0.293534E+00   0.772655E+00   0.105232E+01   0.682739E+00   0.904873E+00   0.105519E+01   0.117981E+01   0.110990E+01   0.116316E+01   0.149195E+01   0.144512E+03   0.167148E+01   0.927635E+01   0.577698E-03  -0.136676E+04  -0.278179E+01   0.772655E+00   0.000000E+00   0.000000E+00  -0.188938E+01   0.105232E+01   0.000000E+00   0.000000E+00  -0.268458E+01   0.682739E+00   0.000000E+00   0.000000E+00  -0.241493E+01   0.904873E+00   0.000000E+00   0.000000E+00  -0.230539E+01   0.105519E+01   0.000000E+00   0.000000E+00  -0.247015E+01   0.117981E+01   0.000000E+00   0.000000E+00  -0.221293E+01   0.110990E+01   0.000000E+00   0.000000E+00  -0.235362E+01   0.116316E+01   0.000000E+00   0.000000E+00  -0.204493E+01   0.149195E+01   0.000000E+00   0.000000E+00
  -0.255821E+01  -0.245381E+01  -0.186872E+01  -0.270361E+01  -0.244179E+01  -0.221787E+01  -0.249735E+01  -0.220348E+01  -0.231368E+01  -0.204493E+01   0.134516E+03   0.166092E+01  -0.192456E+00   0.386549E+00   0.809869E+00   0.566249E+00   0.797455E+00   0.113027E+01   0.105252E+01   0.124135E+01   0.111255E+01   0.139759E+01   0.158198E+03   0.167906E+01   0.193697E+00   0.203109E-02  -0.136761E+04  -0.245381E+01   0.386549E+00   0.000000E+00   0.000000E+00  -0.186872E+01   0.809869E+00   0.000000E+00   0.000000E+00  -0.270361E+01   0.566249E+00   0.000000E+00   0.000000E+00  -0.244179E+01   0.797455E+00   0.000000E+00   0.000000E+00  -0.221787E+01   0.113027E+01   0.000000E+00   0.000000E+00  -0.249735E+01   0.105252E+01   0.000000E+00   0.000000E+00  -0.220348E+01   0.124135E+01   0.000000E+00   0.000000E+00  -0.231368E+01   0.111255E+01   0.000000E+00   0.000000E+00  -0.204493E+01   0.139759E+01   0.000000E+00   0.000000E+00
  -0.220328E+01  -0.246416E+01  -0.183097E+01  -0.271488E+01  -0.251773E+01  -0.262620E+01  -0.249735E+01  -0.219169E+01  -0.233051E+01  -0.203532E+01   0.133035E+03   0.166092E+01   0.252754E+00   0.354708E+00   0.693843E+00   0.525152E+00   0.683149E+00   0.636291E+00   0.103376E+01   0.111091E+01   0.111749E+01   0.159625E+01   0.154734E+03   0.167906E+01   0.720023E+01   0.857069E-04  -0.136793E+04  -0.246416E+01   0.354708E+00   0.000000E+00   0.000000E+00  -0.183097E+01   0.693843E+00   0.000000E+00   0.000000E+00  -0.271488E+01   0.525152E+00   0.000000E+00   0.000000E+00  -0.251773E+01   0.683149E+00   0.000000E+00   0.000000E+00  -0.262620E+01   0.636291E+00   0.000000E+00   0.000000E+00  -0.249735E+01   0.103376E+01   0.000000E+00   0.000000E+00  -0.219169E+01   0.111091E+01   0.000000E+00   0.000000E+00  -0.233051E+01   0.111749E+01   0.000000E+00   0.000000E+00  -0.203532E+01   0.159625E+01   0.000000E+00   0.000000E+00
  -0.289793E+01  -0.255933E+01  -0.188290E+01  -0.267797E+01  -0.248229E+01  -0.206422E+01  -0.245030E+01  -0.223600E+01  -0.236322E+01  -0.210133E+01   0.133365E+03   0.166299E+01   0.137968E+00   0.354708E+00   0.987534E+00   0.805194E+00   0.722987E+00   0.125374E+01   0.881239E+00   0.122955E+01   0.126946E+01   0.158270E+01   0.158602E+03   0.165569E+01   0.211028E+01   0.494650E-02  -0.136999E+04  -0.255933E+01   0.354708E+00   0.000000E+00   0.000000E+00  -0.188290E+01   0.987534E+00   0.000000E+00   0.000000E+00  -0.267797E+01   0.805194E+00   0.000000E+00   0.000000E+00  -0.248229E+01   0.722987E+00   0.000000E+00   0.000000E+00  -0.206422E+01   0.125374E+01   0.000000E+00   0.000000E+00  -0.245030E+01   0.881239E+00   0.000000E+00   0.000000E+00  -0.223600E+01   0.122955E+01   0.000000E+00   0.000000E+00  -0.236322E+01   0.126946E+01   0.000000E+00   0.000000E+00  -0.210133E+01   0.158270E+01   0.000000E+00   0.000000E+00
  -0.261105E+01  -0.253840E+01  -0.182648E+01  -0.273163E+01  -0.245726E+01  -0.234771E+01  -0.252966E+01  -0.219529E+01  -0.229569E+01  -0.212103E+01   0.132503E+03   0.166156E+01   0.259083E+00   0.442191E+00   0.638409E+00   0.623631E+00   0.765777E+00   0.127132E+01   0.139885E+01   0.117167E+01   0.114585E+01   0.172811E+01   0.167432E+03   0.164732E+01   0.150610E+01   0.354251E-02  -0.137219E+04  -0.253840E+01   0.442191E+00   0.000000E+00   0.000000E+00  -0.182648E+01   0.638409E+00   0.000000E+00   0.000000E+00  -0.273163E+01   0.623631E+00   0.000000E+00   0.000000E+00  -0.245726E+01   0.765777E+00   0.000000E+00   0.000000E+00  -0.234771E+01   0.127132E+01   0.000000E+00   0.000000E+00  -0.252966E+01   0.139885E+01   0.000000E+00   0.000000E+00  -0.219529E+01   0.117167E+01   0.000000E+00   0.000000E+00  -0.229569E+01   0.114585E+01   0.000000E+00   0.000000E+00  -0.212103E+01   0.172811E+01   0.000000E+00   0.000000E+00
  -0.291454E+01  -0.250528E+01  -0.193766E+01  -0.261302E+01  -0.245726E+01  -0.220125E+01  -0.222090E+01  -0.219144E+01  -0.233008E+01  -0.203470E+01   0.133391E+03   0.166829E+01   0.207727E+00   0.754203E+00   0.668606E+00   0.623631E+00   0.634349E+00   0.105139E+01   0.110306E+01   0.117167E+01   0.123137E+01   0.144987E+01   0.172325E+03   0.161679E+01   0.226388E+01   0.189047E-02  -0.137165E+04  -0.250528E+01   0.754203E+00   0.000000E+00   0.000000E+00  -0.193766E+01   0.668606E+00   0.000000E+00   0.000000E+00  -0.261302E+01   0.623631E+00   0.000000E+00   0.000000E+00  -0.245726E+01   0.634349E+00   0.000000E+00   0.000000E+00  -0.220125E+01   0.105139E+01   0.000000E+00   0.000000E+00  -0.222090E+01   0.110306E+01   0.000000E+00   0.000000E+00  -0.219144E+01   0.117167E+01   0.000000E+00   0.000000E+00  -0.233008E+01   0.123137E+01   0.000000E+00   0.000000E+00  -0.203470E+01   0.144987E+01   0.000000E+00   0.000000E+00
  -0.344659E+01  -0.261874E+01  -0.173805E+01  -0.263116E+01  -0.245726E+01  -0.240489E+01  -0.226939E+01  -0.219144E+01  -0.233933E+01  -0.184898E+01   0.134766E+03   0.166803E+01   0.506350E+00   0.836469E+00   0.983049E+00   0.608986E+00   0.754795E+00   0.118597E+01   0.120577E+01   0.113943E+01   0.119430E+01   0.143872E+01   0.156574E+03   0.162717E+01   0.663357E+00   0.630248E-03  -0.137366E+04  -0.261874E+01   0.836469E+00   0.000000E+00   0.000000E+00  -0.173805E+01   0.983049E+00   0.000000E+00   0.000000E+00  -0.263116E+01   0.608986E+00   0.000000E+00   0.000000E+00  -0.245726E+01   0.754795E+00   0.000000E+00   0.000000E+00  -0.240489E+01   0.118597E+01   0.000000E+00   0.000000E+00  -0.226939E+01   0.120577E+01   0.000000E+00   0.000000E+00  -0.219144E+01   0.113943E+01   0.000000E+00   0.000000E+00  -0.233933E+01   0.119430E+01   0.000000E+00   0.000000E+00  -0.184898E+01   0.143872E+01   0.000000E+00   0.000000E+00
  -0.288665E+01  -0.266444E+01  -0.191871E+01  -0.273017E+01  -0.245079E+01  -0.253549E+01  -0.251127E+01  -0.223263E+01  -0.230880E+01  -0.201074E+01   0.134766E+03   0.165099E+01   0.893646E+00   0.807611E+00   0.149236E+01   0.787090E+00   0.916302E+00   0.893777E+00   0.124017E+01   0.111143E+01   0.101204E+01   0.132091E+01   0.157459E+03   0.162753E+01   0.214666E+01   0.679769E-02  -0.137048E+04  -0.266444E+01   0.807611E+00   0.000000E+00   0.000000E+00  -0.191871E+01   0.149236E+01   0.000000E+00   0.000000E+00  -0.273017E+01   0.787090E+00   0.000000E+00   0.000000E+00  -0.245079E+01   0.916302E+00   0.000000E+00   0.000000E+00  -0.253549E+01   0.893777E+00   0.000000E+00   0.000000E+00  -0.251127E+01   0.124017E+01   0.000000E+00   0.000000E+00  -0.223263E+01   0.111143E+01   0.000000E+00   0.000000E+00  -0.230880E+01   0.101204E+01   0.000000E+00   0.000000E+00  -0.201074E+01   0.132091E+01   0.000000E+00   0.000000E+00
  -0.339641E+01  -0.289454E+01  -0.189360E+01  -0.269453E+01  -0.246276E+01  -0.230115E+01  -0.243710E+01  -0.221706E+01  -0.232391E+01  -0.208862E+01   0.134638E+03   0.164312E+01   0.538171E+00   0.682842E+00   0.894146E+00   0.500806E+00   0.963180E+00   0.105778E+01   0.105197E+01   0.105047E+01   0.105158E+01   0.150118E+01   0.160879E+03   0.162762E+01   0.430916E+01   0.390436E-02  -0.136734E+04  -0.289454E+01   0.682842E+00   0.000000E+00   0.000000E+00  -0.189360E+01   0.894146E+00   0.000000E+00   0.000000E+00  -0.269453E+01   0.500806E+00   0.000000E+00   0.000000E+00  -0.246276E+01   0.963180E+00   0.000000E+00   0.000000E+00  -0.230115E+01   0.105778E+01   0.000000E+00   0.000000E+00  -0.243710E+01   0.105197E+01   0.000000E+00   0.000000E+00  -0.221706E+01   0.105047E+01   0.000000E+00   0.000000E+00  -0.232391E+01   0.105158E+01   0.000000E+00   0.000000E+00  -0.208862E+01   0.150118E+01   0.000000E+00   0.000000E+00
  -0.289812E+01  -0.264882E+01  -0.201039E+01  -0.268020E+01  -0.256171E+01  -0.258417E+01  -0.250354E+01  -0.224530E+01  -0.238175E+01  -0.208171E+01   0.134691E+03   0.162978E+01   0.877456E+00   0.717330E+00   0.974255E+00   0.549789E+00   0.727631E+00   0.807950E+00   0.100751E+01   0.983112E+00   0.103700E+01   0.116271E+01   0.168082E+03   0.162701E+01   0.430330E+01   0.808820E-02  -0.137067E+04  -0.264882E+01   0.717330E+00   0.000000E+00   0.000000E+00  -0.201039E+01   0.974255E+00   0.000000E+00   0.000000E+00  -0.268020E+01   0.549789E+00   0.000000E+00   0.000000E+00  -0.256171E+01   0.727631E+00   0.000000E+00   0.000000E+00  -0.258417E+01   0.807950E+00   0.000000E+00   0.000000E+00  -0.250354E+01   0.100751E+01   0.000000E+00   0.000000E+00  -0.224530E+01   0.983112E+00   0.000000E+00   0.000000E+00  -0.238175E+01   0.103700E+01   0.000000E+00   0.000000E+00  -0.208171E+01   0.116271E+01   0.000000E+00   0.000000E+00
  -0.244345E+01  -0.290709E+01  -0.195328E+01  -0.275913E+01  -0.245080E+01  -0.250142E+01  -0.247934E+01  -0.225195E+01  -0.238431E+01  -0.216322E+01   0.131731E+03   0.163826E+01   0.759856E+00   0.604076E+00   0.120750E+01   0.503012E+00   0.560002E+00   0.712310E+00   0.830013E+00   0.101103E+01   0.110010E+01   0.144755E+01   0.176432E+03   0.162116E+01   0.573278E+01   0.268199E-03  -0.136751E+04  -0.290709E+01   0.604076E+00   0.000000E+00   0.000000E+00  -0.195328E+01   0.120750E+01   0.000000E+00   0.000000E+00  -0.275913E+01   0.503012E+00   0.000000E+00   0.000000E+00  -0.245080E+01   0.560002E+00   0.000000E+00   0.000000E+00  -0.250142E+01   0.712310E+00   0.000000E+00   0.000000E+00  -0.247934E+01   0.830013E+00   0.000000E+00   0.000000E+00  -0.225195E+01   0.101103E+01   0.000000E+00   0.000000E+00  -0.238431E+01   0.110010E+01   0.000000E+00   0.000000E+00  -0.216322E+01   0.144755E+01   0.000000E+00   0.000000E+00
  -0.288580E+01  -0.238810E+01  -0.188007E+01  -0.280040E+01  -0.248688E+01  -0.261675E+01  -0.243901E+01  -0.225918E+01  -0.241640E+01  -0.205997E+01   0.130237E+03   0.163548E+01   0.561517E+00   0.909687E+00   0.117991E+01   0.576206E+00   0.330859E+00   0.529408E+00   0.674756E+00   0.100501E+01   0.104351E+01   0.134265E+01   0.176413E+03   0.163868E+01   0.813293E+01   0.683512E-03  -0.137472E+04  -0.238810E+01   0.909687E+00   0.000000E+00   0.000000E+00  -0.188007E+01   0.117991E+01   0.000000E+00   0.000000E+00  -0.280040E+01   0.576206E+00   0.000000E+00   0.000000E+00  -0.248688E+01   0.330859E+00   0.000000E+00   0.000000E+00  -0.261675E+01   0.529408E+00   0.000000E+00   0.000000E+00  -0.243901E+01   0.674756E+00   0.000000E+00   0.000000E+00  -0.225918E+01   0.100501E+01   0.000000E+00   0.000000E+00  -0.241640E+01   0.104351E+01   0.000000E+00   0.000000E+00  -0.205997E+01   0.134265E+01   0.000000E+00   0.000000E+00
  -0.262630E+01  -0.256285E+01  -0.209807E+01  -0.283789E+01  -0.252098E+01  -0.246790E+01  -0.225891E+01  -0.229964E+01  -0.242066E+01  -0.213427E+01   0.130921E+03   0.163173E+01   0.289482E+00   0.592286E+00   0.727064E+00   0.556260E+00   0.596317E+00   0.863937E+00   0.605205E+00   0.100501E+01   0.114753E+01   0.135897E+01   0.170189E+03   0.170025E+01   0.707839E+00   0.683512E-03  -0.137440E+04  -0.256285E+01   0.592286E+00   0.000000E+00   0.000000E+00  -0.209807E+01   0.727064E+00   0.000000E+00   0.000000E+00  -0.283789E+01   0.556260E+00   0.000000E+00   0.000000E+00  -0.252098E+01   0.596317E+00   0.000000E+00   0.000000E+00  -0.246790E+01   0.863937E+00   0.000000E+00   0.000000E+00  -0.225891E+01   0.605205E+00   0.000000E+00   0.000000E+00  -0.229964E+01   0.100501E+01   0.000000E+00   0.000000E+00  -0.242066E+01   0.114753E+01   0.000000E+00   0.000000E+00  -0.213427E+01   0.135897E+01   0.000000E+00   0.000000E+00
  -0.270573E+01  -0.264033E+01  -0.202451E+01  -0.270899E+01  -0.248284E+01  -0.240198E+01  -0.236061E+01  -0.230077E+01  -0.241734E+01  -0.199730E+01   0.130756E+03   0.163349E+01   0.748584E+00   0.429513E+00   0.778950E+00   0.534026E+00   0.645895E+00   0.712931E+00   0.802890E+00   0.107431E+01   0.109459E+01   0.130847E+01   0.183196E+03   0.160624E+01   0.163562E+01   0.279980E-02  -0.136847E+04  -0.264033E+01   0.429513E+00   0.000000E+00   0.000000E+00  -0.202451E+01   0.778950E+00   0.000000E+00   0.000000E+00  -0.270899E+01   0.534026E+00   0.000000E+00   0.000000E+00  -0.248284E+01   0.645895E+00   0.000000E+00   0.000000E+00  -0.240198E+01   0.712931E+00   0.000000E+00   0.000000E+00  -0.236061E+01   0.802890E+00   0.000000E+00   0.000000E+00  -0.230077E+01   0.107431E+01   0.000000E+00   0.000000E+00  -0.241734E+01   0.109459E+01   0.000000E+00   0.000000E+00  -0.199730E+01   0.130847E+01   0.000000E+00   0.000000E+00
  -0.271952E+01  -0.254688E+01  -0.202451E+01  -0.271290E+01  -0.251247E+01  -0.268705E+01  -0.260432E+01  -0.225297E+01  -0.240419E+01  -0.218558E+01   0.132400E+03   0.163557E+01   0.780465E+00   0.953880E+00   0.961023E+00   0.522468E+00   0.645895E+00   0.824957E+00   0.876253E+00   0.124940E+01   0.131039E+01   0.136571E+01   0.186018E+03   0.165896E+01   0.735305E+00   0.340234E-02  -0.137659E+04  -0.254688E+01   0.953880E+00   0.000000E+00   0.000000E+00  -0.202451E+01   0.961023E+00   0.000000E+00   0.000000E+00  -0.271290E+01   0.522468E+00   0.000000E+00   0.000000E+00  -0.251247E+01   0.645895E+00   0.000000E+00   0.000000E+00  -0.268705E+01   0.824957E+00   0.000000E+00   0.000000E+00  -0.260432E+01   0.876253E+00   0.000000E+00   0.000000E+00  -0.225297E+01   0.124940E+01   0.000000E+00   0.000000E+00  -0.240419E+01   0.131039E+01   0.000000E+00   0.000000E+00  -0.218558E+01   0.136571E+01   0.000000E+00   0.000000E+00
  -0.274829E+01  -0.248344E+01  -0.200566E+01  -0.271097E+01  -0.248065E+01  -0.235460E+01  -0.247490E+01  -0.223657E+01  -0.237250E+01  -0.196492E+01   0.131704E+03   0.165875E+01  -0.175120E-01   0.270606E+00   0.723810E+00   0.649584E+00   0.973651E+00   0.111727E+01   0.111282E+01   0.117680E+01   0.117032E+01   0.141731E+01   0.169896E+03   0.164066E+01   0.905069E+01   0.264353E-02  -0.136453E+04  -0.248344E+01   0.270606E+00   0.000000E+00   0.000000E+00  -0.200566E+01   0.723810E+00   0.000000E+00   0.000000E+00  -0.271097E+01   0.649584E+00   0.000000E+00   0.000000E+00  -0.248065E+01   0.973651E+00   0.000000E+00   0.000000E+00  -0.235460E+01   0.111727E+01   0.000000E+00   0.000000E+00  -0.247490E+01   0.111282E+01   0.000000E+00   0.000000E+00  -0.223657E+01   0.117680E+01   0.000000E+00   0.000000E+00  -0.237250E+01   0.117032E+01   0.000000E+00   0.000000E+00  -0.196492E+01   0.141731E+01   0.000000E+00   0.000000E+00
  -0.248953E+01  -0.262712E+01  -0.195215E+01  -0.274790E+01  -0.256272E+01  -0.268044E+01  -0.244310E+01  -0.225062E+01  -0.239125E+01  -0.212443E+01   0.131287E+03   0.164835E+01   0.429431E+00   0.428172E+00   0.935742E+00   0.656395E+00   0.110763E+01   0.104645E+01   0.104557E+01   0.111660E+01   0.105429E+01   0.142214E+01   0.174647E+03   0.166018E+01   0.397378E+01   0.467567E-02  -0.136531E+04  -0.262712E+01   0.428172E+00   0.000000E+00   0.000000E+00  -0.195215E+01   0.935742E+00   0.000000E+00   0.000000E+00  -0.274790E+01   0.656395E+00   0.000000E+00   0.000000E+00  -0.256272E+01   0.110763E+01   0.000000E+00   0.000000E+00  -0.268044E+01   0.104645E+01   0.000000E+00   0.000000E+00  -0.244310E+01   0.104557E+01   0.000000E+00   0.000000E+00  -0.225062E+01   0.111660E+01   0.000000E+00   0.000000E+00  -0.239125E+01   0.105429E+01   0.000000E+00   0.000000E+00  -0.212443E+01   0.142214E+01   0.000000E+00   0.000000E+00
  -0.259725E+01  -0.261248E+01  -0.195215E+01  -0.275541E+01  -0.252573E+01  -0.233899E+01  -0.238639E+01  -0.226530E+01  -0.240541E+01  -0.201434E+01   0.130223E+03   0.164307E+01   0.548897E+00   0.440575E+00   0.793566E+00   0.697319E+00   0.981131E+00   0.107435E+01   0.783285E+00   0.100869E+01   0.106846E+01   0.139287E+01   0.165356E+03   0.162509E+01   0.126121E+01   0.178432E-02  -0.136592E+04  -0.261248E+01   0.440575E+00   0.000000E+00   0.000000E+00  -0.195215E+01   0.793566E+00   0.000000E+00   0.000000E+00  -0.275541E+01   0.697319E+00   0.000000E+00   0.000000E+00  -0.252573E+01   0.981131E+00   0.000000E+00   0.000000E+00  -0.233899E+01   0.107435E+01   0.000000E+00   0.000000E+00  -0.238639E+01   0.783285E+00   0.000000E+00   0.000000E+00  -0.226530E+01   0.100869E+01   0.000000E+00   0.000000E+00  -0.240541E+01   0.106846E+01   0.000000E+00   0.000000E+00  -0.201434E+01   0.139287E+01   0.000000E+00   0.000000E+00
